dd/mm/y	who	where	what	what-x (Hebrew)	what-y (Hebrew)
2022-07-10 00:00:00	S(A)K	תהלים נח,ז	"Added meteg to ""הֲרׇס־שִׁנֵּ֥ימֽוֹ"" as in the Aleppo Codex (but not LC). Credit to Moshe Greenberg. (Note that the change was not implemented correctly on the initial date and was only fully implemented on 28/07/2022.)"		
2022-07-09 00:00:00	S(A)K	תהלים נא,טז	Removed dagesh from ת of תְשׁוּעָתִ֑י. Credit to Moshe Greenberg. UXLC change 2022.07.08 - 1.		
2022-07-05 00:00:00	S(A)K	תהלים לה,יז	Removed dagesh from ת of תִ֫רְאֶ֥ה; the mistake was rooted in BHS via WLC/UXLC. Credit to Moshe Greenberg. UXLC change 2022.07.05 - 2.		
2022-07-05 00:00:00	S(A)K	תהלים י,ז	Added missing legarmeih; the mistake was rooted in BHS via WLC/UXLC. Credit to Moshe Greenberg. UXLC change 2022.07.05 - 1.		
2022-07-03 00:00:00	S(A)K	איוב ט,י	"Added geresh muqdam in ""וְ֝נִפְלָא֗וֹת"" (as appears in the manuscripts). Credit to anonymous editor at Wikisource."		
2022-06-24 00:00:00	S(A)K	ירמיהו מו,כג	Added documentation note.		
2022-06-24 00:00:00	S(A)K	"שמ""א טו,א"	Added qamaz template and documentation note.		
2022-06-19 00:00:00	S(A)K	"מל""ב יב,יב"	Removed qamaz qatan along with its template.		
2022-06-13 00:00:00	S(A)K	"שמ""ב כב,מ"	Added to documentation note.		
2022-06-09 00:00:00	BD	דברי הימים א ו נה	add missing close paren in doc-note		
2022-06-03 00:00:00	S(A)K	README	Added link to Github project.		
2022-05-24 00:00:00	S(A)K	דברים לא,ה	Corrected documentation note.		
2022-05-21 00:00:00	BD	תהלים יז יד	Use {{מ:לגרמיה}} in doc note instead of space & Unicode PASEQ.		
2022-05-04 00:00:00	S(A)K	"שמ""ב ג,יב"	Qamaz qatan in כרתה.		
2022-05-02 00:00:00	S(A)K	תהלים פו,ב	Qamaz qatan in ד in the first word and added documentation note.		
2022-05-02 00:00:00	BD	יחזקאל יד יד	rm ZWJ and remark about it. Added different remark. Result was x.	דָּנִֵ֣אל (חיריק, צירה, ומונח מתחת לנו”ן, בסדר הזה)	
2022-05-03 00:00:00	BD	יחזקאל יד כ	rm ZWJ and remark about it. Added different remark. Result was x.	דָּנִֵ֣אל (חיריק, צירה, ומונח מתחת לנו”ן, בסדר הזה)	
2022-05-04 00:00:00	BD	יחזקאל כח ג	rm 2 ZWJs from one word and remove the remark about them. Added different remark. Result was x.	מִדָּֽנִֵּ֑אל (חיריק, צירה, ואתנחתא מתחת לנו”ן, בסדר הזה)	
2022-05-02 00:00:00	BD	ויקרא כא,י	rm stray paren from x	ל=געיה אמצעית)	
2022-05-01 00:00:00	S(A)K	ויקרא כא,י	Simplified documentation note, no more use of special character ZWJ.		
2022-05-01 00:00:00	S(A)K	במדבר יז,כז	Added documentation note.		
2022-05-01 00:00:00	S(A)K	ויקרא ז,יב	Added documentation note.		
2022-05-01 00:00:00	S(A)K	שמות לח,כ	Added documentation note.		
2022-05-01 00:00:00	S(A)K	שמות לה,ג	Added documentation note.		
2022-05-01 00:00:00	S(A)K	שמות כא,ט	Added documentation note.		
2022-05-01 00:00:00	S(A)K	בראשית לב,יז	Moved accent to the letter י (correcting typo inherited from WLC).		
2022-04-30 00:00:00	BD	מלכים ב ד ז	change qamats qatan to plain qamats, resulting in x	בֻ͏ָנַ֔יִכי	
2022-04-30 00:00:00	BD	מלכים ב ד ז	change ZWJ to CGJ, resulting in x	בֻ͏ׇנַ֔יִכי	
2022-04-30 00:00:00	BD	שיר השירים ג ה	change ZWJ to CGJ, resulting in x	יְרוּשָׁלַ͏ִם֙	
2022-04-30 00:00:00	BD	תהלים קטו יח	Sync GS to what WS has: change {{נוסח||חלוקה={{ר0}}}} to {{ר0|רווח=לא}}		
2022-04-29 00:00:00	BD	אסתר ה יד	Removed extraneous double closing curliles: }}		
2022-04-29 00:00:00	BD	עזרא ו ט	Expanded doc targ to be x, i.e. to include word after paseq	י֥וֹם{{מ:פסק}}בְּי֖וֹם	
2022-04-29 00:00:00	BD	tmpl doc	Updated doc for {{ר1}} tmpl to reflect 2 exceptions.		
2022-04-28 00:00:00	S(A)K	בראשית מא,מה	Updated documentation note.		
2022-04-28 00:00:00	S(A)K	במדבר כט,טו	Deleted documentation note (!).		
2022-04-28 00:00:00	S(A)K	שמות כו,ג	Updated documentation note.		
2022-04-28 00:00:00	S(A)K	שמות כז,ה	Updated documentation note.		
2022-04-28 00:00:00	S(A)K	ויקרא ח,יא	Updated documentation note.		
2022-04-28 00:00:00	S(A)K	ויקרא ח,כד	Updated documentation note.		
2022-04-28 00:00:00	S(A)K	ויקרא יד,כא	Updated documentation note.		
2022-04-28 00:00:00	S(A)K	במדבר לג,יד	Added documentation note.		
2022-04-28 00:00:00	S(A)K	דברים א,לט	Updated documentation note.		
2022-04-28 00:00:00	S(A)K	דברים יז,ז	Added documentation note.		
2022-04-28 00:00:00	S(A)K	דברים כח,א	Updated documentation note.		
2022-04-28 00:00:00	S(A)K	דברים כח,סא	Updated documentation note.		
2022-04-26 00:00:00	S(A)K	ישעיהו יא,א	Added documentation note.		
2022-04-23 00:00:00	BD	במדבר ז ס	change xiriq-etnaxta to etnaxta-CGJ-hiriq, in x in doc-note. I.e. make it look like the weird thing that this note is trying to describe.	ל=בִנְיָמ֑͏ִן	
2022-04-08 00:00:00	BD	תהלים קמו א	"""flatten"" the one nested doc-note into a single doc-note"		
2022-06-04 00:00:00	BD	דברי הימים ב כט יב	Added ב in דברי הימים ב כט יב in arg to פסקא באמצע פסוק template.		
2022-06-04 00:00:00	BD	דברי הימים ב יז יד	Removed initial { (closing curly bracket) from דברי הימים ב יז יד arg to פסקא באמצע פסוק template.		
2022-06-04 00:00:00	BD	דברי הימים ב ו יד	Added ב in דברי הימים ב ו יד in arg to פסקא באמצע פסוק template.		
2022-06-04 00:00:00	BD	דברי הימים א כה ט	Added א in דברי הימים א כה ט in arg to פסקא באמצע פסוק template.		
2022-06-04 00:00:00	BD	יחזקאל כז ג	Changed ב to ג in יחזקאל כז ג in arg to פסקא באמצע פסוק template.		
2022-06-04 00:00:00	BD	ירמיהו לח כח	Changed כט to כח in ירמיהו לח כח in arg to פסקא באמצע פסוק template.		
2022-06-04 00:00:00	BD	שמואל ב טז יג	Removed א from א ב in שמואל ב טז יג in arg to פסקא באמצע פסוק template.		
2022-06-04 00:00:00	BD	בראשית לה כב	Changed לב to לה in בראשית לה כב in arg to פסקא באמצע פסוק template.		
2022-03-31 00:00:00	BD	תהלים נז ט	In x, use vav and then dagesh, not combined vav-with-dagesh.	"מג""ה=ע֭וּרָֽה"	
2022-03-31 00:00:00	BD	תהלים נו ה	normalize mark ordering to merkha-ole in x	א=דְּבָר֥֫וֹ	
2022-03-31 00:00:00	BD	תהלים יא א	normalize mark ordering to merkha-ole in x	א=לְדָ֥֫וִד	
2022-03-20 00:00:00	S(A)K	אסתר ה,יד	Added documentation note.		
2022-03-08 00:00:00	BD	everywhere	In about 2000 places, change prefix of טעמי המקרא and טעמי המקרא-סוף to be מ: not תבנית:משתמש:Dovi/.		
2022-03-07 00:00:00	S(A)K	דברים כז,כ	Edited documentation.		
2022-03-07 00:00:00	S(A)K	ויקרא ז,כח	Edited Column C (removed //) so that the note will appear right next to the first word in the parashah.		
2022-03-07 00:00:00	S(A)K	ויקרא ז,כב	Edited Column C (removed //) so that the note will appear right next to the first word in the parashah.		
2022-03-07 00:00:00	S(A)K	שמות לד,א	Edited documentation in Column C (parashah space on which there is a note); removed // at the end is removed so that the note will appear right next to the first word in the parashah. In the end, the special note remains *outside* the documentation note just as it was before (as so will be all the rest as they are now).		
2022-02-24 00:00:00	BD	דברים ה ו–טז	use new dual cantillation template, מ:כפול		
2022-02-24 00:00:00	BD	דברים ה,ח	add telisha-gedolah helper to qof, changing x to y	פֹּ֠קֵד	פֹּ֠קֵ֠ד
2022-02-24 00:00:00	BD	דברים ה,יג	add telisha-gedolah helper to tav, changing x to y	וַ֠אֲמָתֶךָ	וַ֠אֲמָתֶ֠ךָ
2022-02-23 00:00:00	BD	שמות כ ב–יב	use new dual cantillation template, מ:כפול		
2022-02-23 00:00:00	BD	שמות כ,ד	add telisha-gedolah helper to qof, changing x to y	פֹּ֠קֵד	פֹּ֠קֵ֠ד
2022-02-14 00:00:00	S(A)K	איוב כח,ה	Tweaking/correcting indentations in Sifrei Emet.		
2022-02-14 00:00:00	S(A)K	משלי ל,יד	Tweaking/correcting indentations in Sifrei Emet.		
2022-02-14 00:00:00	S(A)K	משלי כד,יב	Tweaking/correcting indentations in Sifrei Emet.		
2022-02-14 00:00:00	S(A)K	משלי כג,לה	Tweaking/correcting indentations in Sifrei Emet.		
2022-02-13 00:00:00	S(A)K	תהלים קי,א	"Removed superfluous double-slash ""//"" ."		
2022-02-13 00:00:00	S(A)K	תהלים פח,א	"Removed superfluous double-slash ""//"" ."		
2022-02-13 00:00:00	S(A)K	תהלים פב,א	"Removed superfluous double-slash ""//"" ."		
2022-02-13 00:00:00	S(A)K	תהלים פד,ב	"Removed superfluous double-slash ""//"" (in C)."		
2022-02-13 00:00:00	S(A)K	תהלים עט,א	"Removed superfluous double-slash ""//"" ."		
2022-02-10 00:00:00	S(A)K	תהלים קח,ב	Expand note on open parashah following title that is a full verse.		
2022-02-10 00:00:00	S(A)K	תהלים ע,ב	Expand note on open parashah following title that is a full verse.		
2022-02-10 00:00:00	S(A)K	תהלים ס,ב	Tweaking/correcting indentations in Sifrei Emet. Schema is now ר1ר3ר1ר1.		
2022-02-10 00:00:00	S(A)K	תהלים מ,ו	Tweaking/correcting indentations in Sifrei Emet. Schema is now ר1ר3ר1.		
2022-02-10 00:00:00	S(A)K	תהלים כד,א	Tweaking/correcting indentations in Sifrei Emet. Schema is now ר1.		
2022-02-10 00:00:00	S(A)K	תהלים כג,ד	Tweaking/correcting indentations in Sifrei Emet. Schema is now ר1ר1ר2ר2.		
2022-02-08 00:00:00	S(A)K	תהלים קמז ח	Removed ר0 template and added documentation note.		
2022-02-08 00:00:00	S(A)K	תהלים קמא ד	Removed ר0 template and added documentation note.		
2022-02-03 00:00:00	BD	בראשית לה כב	move x into each arg of מ:כפול	וַיֵּ֣לֶךְ	
2022-02-02 00:00:00	BD	שמות כ ד	separate args of נוסח using vertical bar ( | )		
2022-02-02 00:00:00	BD	בראשית לה כב	use new dual cantillation template, מ:כפול		
2022-02-02 00:00:00	BD	משלי ח לד	denormalized x (moved shin dot closer to shin)	שֹׁמֵ֢֫עַֽ	
2022-02-02 00:00:00	BD	תהלים כב כו	denormalized x (moved dagesh closer to lamed)	תְֽהִלָּ֫תִ֥י	
2022-01-28 00:00:00	BD	מיוחד special	"""denormalized"" Unicode, moving the following closer to letter: shin dot, sin dot, dagesh/mapiq"		
2022-01-25 00:00:00	S(A)K	שמות כ ד	Corrected documentation note.		
2022-01-25 00:00:00	S(A)K	שמות כג כד	Added qamaz qatan and documentation note.		
2022-01-16 00:00:00	BD	איוב יט טז	rm parens around x to match Wikisource	"וכך הכריעו במג""ה"	
2022-01-16 00:00:00	BD	דברים כט כב	add missing doc. note starter x	{{נוסח|	
2022-01-16 00:00:00	BD	בראשית יד ח	add missing doc. note starter x	{{נוסח|	
2022-01-16 00:00:00	S(A)K	משלי ל טו	Changed paseq to legarmeih and tweaked documentation note.		
2022-01-16 00:00:00	S(A)K	תהלים קמג ט	Changed legarmeih to paseq.		
2022-01-16 00:00:00	S(A)K	תהלים קכה ג	Corrected the placing of internal verse division {{ר2}}.		
2022-01-15 00:00:00	S(A)K	תהלים נה כד	Changed legarmeih to paseq.		
2022-01-15 00:00:00	S(A)K	תהלים מד כד	Changed legarmeih to paseq.		
2022-01-13 00:00:00	S(A)K	איוב יט טז	Moved geresh to stressed word in maqaf compound.		
2022-01-13 00:00:00	S(A)K	ישעיהו מה יח	"Added second accent telisha gedolah (""stress helper"")."		
2022-01-04 00:00:00	S(A)K	משלי יט יט	Added qamaz qatan.		
2022-01-04 00:00:00	S(A)K	ישעיהו מא כה	Added qamaz qatan.		
2022-01-04 00:00:00	S(A)K	"שמ""א טז כב"	Added qamaz qatan.		
2022-01-04 00:00:00	S(A)K	שופטים יב ו	Added qamaz qatan.		
2022-01-04 00:00:00	S(A)K	יהושע ט ז	Added qamaz qatan.		
2022-01-03 00:00:00	S(A)K	יחזקאל כט יא	Added qamaz qatan to 2nd תעבר-בה.		
2021-12-18 00:00:00	S(A)K	דברים כט כב	"Changed קו""כ-אם template to כו""ק (basically adding a new קרי וכתיב) and changed documentation note following correspondence with Yosef Ofer."		
2021-12-18 00:00:00	S(A)K	בראשית יד ח	"Changed קו""כ-אם template to כו""ק (basically adding a new קרי וכתיב) and changed documentation note following correspondence with Yosef Ofer."		
2021-12-18 00:00:00	S(A)K	בראשית יד ב	"Changed קו""כ-אם template to כו""ק (basically adding a new קרי וכתיב) and changed documentation note following correspondence with Yosef Ofer."		
2021-12-16 00:00:00	S(A)K	"דה""א כט טז"	Removed meteg from ההמון.		
2021-12-15 00:00:00	BD	מיוחד special	Replaced 2459 instances of regexp \n (newline) with // (double forward slash). Remaining work is the hard part: denormalize Hebrew to standard-but-not-normal form.		
2021-12-13 00:00:00	BD	דברים ה טז	Use מ:טעם ומתג באות אחת not שני טעמים באות אחת.		
2021-12-13 00:00:00	BD	דברים ה ו	Use מ:טעם ומתג באות אחת not שני טעמים באות אחת.		
2021-12-13 00:00:00	BD	שמות כ יב	Use מ:טעם ומתג באות אחת not שני טעמים באות אחת.		
2021-12-13 00:00:00	BD	שמות כ ט	Use מ:טעם ומתג באות אחת not שני טעמים באות אחת.		
2021-12-13 00:00:00	BD	שמות כ ב	Use מ:טעם ומתג באות אחת not שני טעמים באות אחת.		
2021-12-13 00:00:00	BD	בראשית לה כב	Use מ:טעם ומתג באות אחת not שני טעמים באות אחת.		
2021-12-13 00:00:00	BD	"דה""א טז תתת"	"Moved cell C to ""מיוחד special"" tab. Filled cell C with ending <noinclude>...</noinclude> from Wikisource. These are 7 of the 8 chapters containing ""song"" sections. (The 8th song chapter is the chapter containing shirat hayam and it was already done way back on Aug 30 by Avi.)"		
2021-12-13 00:00:00	BD	אסתר ט תתת	"Moved cell C to ""מיוחד special"" tab. Filled cell C with ending <noinclude>...</noinclude> from Wikisource. These are 7 of the 8 chapters containing ""song"" sections. (The 8th song chapter is the chapter containing shirat hayam and it was already done way back on Aug 30 by Avi.)"		
2021-12-13 00:00:00	BD	קהלת ג תתת	"Moved cell C to ""מיוחד special"" tab. Filled cell C with ending <noinclude>...</noinclude> from Wikisource. These are 7 of the 8 chapters containing ""song"" sections. (The 8th song chapter is the chapter containing shirat hayam and it was already done way back on Aug 30 by Avi.)"		
2021-12-13 00:00:00	BD	"שמ""ב כב תתת"	"Moved cell C to ""מיוחד special"" tab. Filled cell C with ending <noinclude>...</noinclude> from Wikisource. These are 7 of the 8 chapters containing ""song"" sections. (The 8th song chapter is the chapter containing shirat hayam and it was already done way back on Aug 30 by Avi.)"		
2021-12-13 00:00:00	BD	שופטים ה תתת	"Moved cell C to ""מיוחד special"" tab. Filled cell C with ending <noinclude>...</noinclude> from Wikisource. These are 7 of the 8 chapters containing ""song"" sections. (The 8th song chapter is the chapter containing shirat hayam and it was already done way back on Aug 30 by Avi.)"		
2021-12-13 00:00:00	BD	יהושע יב תתת	"Moved cell C to ""מיוחד special"" tab. Filled cell C with ending <noinclude>...</noinclude> from Wikisource. These are 7 of the 8 chapters containing ""song"" sections. (The 8th song chapter is the chapter containing shirat hayam and it was already done way back on Aug 30 by Avi.)"		
2021-12-13 00:00:00	BD	דברים לב תתת	"Moved cell C to ""מיוחד special"" tab. Filled cell C with ending <noinclude>...</noinclude> from Wikisource. These are 7 of the 8 chapters containing ""song"" sections. (The 8th song chapter is the chapter containing shirat hayam and it was already done way back on Aug 30 by Avi.)"		
2021-12-12 00:00:00	BD	דברים ה טז	Stopped using שני ... אחת template to implement x. (It is not needed.)	וְלֹ֣֖א	
2021-12-12 00:00:00	BD	דברים ה יד	Stopped using שני ... אחת template to implement x. (It is not needed.)	בְּיָ֥֤ד	
2021-12-12 00:00:00	BD	דברים ה יג	Stopped using שני ... אחת template to implement x. (It is not needed.)	הַשְּׁבִיעִ֔֜י	
2021-12-12 00:00:00	BD	דברים ה ט	Stopped using שני ... אחת template to implement x. (It is not needed.)	וְעֹ֥֤שֶׂה	
2021-12-12 00:00:00	BD	בראשית לה כב	Stopped using שני ... אחת template to implement x. (It is not needed.)	רְאוּבֵ֗֔ן	
2021-12-12 00:00:00	BD	מלכים ב יז יג	In doc. note, use x instead of שני ... אחת; use ‹› instead of <>. These are changes 4 & 5 of 5 like this.	שֻׁ֠+ש֜בוּ	
2021-12-12 00:00:00	BD	בראשית ה כט	In doc. note, use x instead of שני ... אחת; use ‹› instead of <>. These are changes 4 & 5 of 5 like this.	זֶ֠+ז֞ה	
2021-12-12 00:00:00	BD	בראשית לה כב	In doc. note, use plus (+) notation instead of  שני ... אחת template. This is change 3 of 5 like this.	רְאוּבֵ֔+ב֗ן (רְאוּבֵ֔֗ן)	
2021-12-12 00:00:00	BD	שמות כ יב	In doc. note, use plus (+) notation instead of  שני ... אחת template. Also add final xet (ח), which was missing. This is change 2 of 5 like this.	תִּֿרְצַ֖+צָֽח (תִּֿרְצַ֖͏ָֽח)	
